name,product_template_variant_value_ids/id,default_code,standard_price
BLIS - Bliss Bar (Dispo) (6000Puff)(14mL),"__export__.product_template_attribute_value_69191_8f28872f,__export__.product_template_attribute_value_69199_e8f3a560",ONT042238,3.25
BLIS - Bliss Bar (Dispo) (6000Puff)(14mL),"__export__.product_template_attribute_value_69192_24a7921c,__export__.product_template_attribute_value_69199_e8f3a560",ONT042239,3.25
BLIS - Bliss Bar (Dispo) (6000Puff)(14mL),"__export__.product_template_attribute_value_69193_040bf738,__export__.product_template_attribute_value_69199_e8f3a560",ONT042240,3.25
BLIS - Bliss Bar (Dispo) (6000Puff)(14mL),"__export__.product_template_attribute_value_69194_e7c418fd,__export__.product_template_attribute_value_69199_e8f3a560",ONT042241,3.25
BLIS - Bliss Bar (Dispo) (6000Puff)(14mL),"__export__.product_template_attribute_value_69195_85cd9c86,__export__.product_template_attribute_value_69199_e8f3a560",ONT042242,3.25
BLIS - Bliss Bar (Dispo) (6000Puff)(14mL),"__export__.product_template_attribute_value_69196_1764a982,__export__.product_template_attribute_value_69199_e8f3a560",ONT042243,3.25
BLIS - Bliss Bar (Dispo) (6000Puff)(14mL),"__export__.product_template_attribute_value_69197_a375933f,__export__.product_template_attribute_value_69199_e8f3a560",ONT042244,3.25
BLIS - Bliss Bar (Dispo) (6000Puff)(14mL),"__export__.product_template_attribute_value_69198_853f5248,__export__.product_template_attribute_value_69199_e8f3a560",ONT042245,3.25
BLKO - Loud (LIQ FB)(100mL) TFN,"__export__.product_template_attribute_value_71542_8588a89a,__export__.product_template_attribute_value_71546_5dbd28aa",ONT030787,4.5
BLKO - Loud (LIQ FB)(100mL) TFN,"__export__.product_template_attribute_value_71543_667fa580,__export__.product_template_attribute_value_71546_5dbd28aa",ONT030793,4.5
BLKO - Loud (LIQ FB)(100mL) TFN,"__export__.product_template_attribute_value_71544_1060527c,__export__.product_template_attribute_value_71546_5dbd28aa",ONT030790,4.5
BLKO - Loud (LIQ FB)(100mL) TFN,"__export__.product_template_attribute_value_71545_36c6bbb6,__export__.product_template_attribute_value_71546_5dbd28aa",ONT030802,4.5
BLKO - Loud (LIQ FB)(100mL)TFN,"__export__.product_template_attribute_value_71547_067250c1,__export__.product_template_attribute_value_71548_35077438",ONT030791,4.5
"BLLD - Lucid Boost (Dispo) (20,123Puff)(18mL)","__export__.product_template_attribute_value_69200_8f51e75f,__export__.product_template_attribute_value_69204_45d3c56f",ONT043065,5.95
"BLLD - Lucid Boost (Dispo) (20,123Puff)(18mL)","__export__.product_template_attribute_value_69201_7a9b33fe,__export__.product_template_attribute_value_69204_45d3c56f",ONT041973,6.75
"BLLD - Lucid Boost (Dispo) (20,123Puff)(18mL)","__export__.product_template_attribute_value_69202_21a1e31d,__export__.product_template_attribute_value_69204_45d3c56f",ONT043067,5.95
"BLLD - Lucid Boost (Dispo) (20,123Puff)(18mL)","__export__.product_template_attribute_value_69203_f2f38989,__export__.product_template_attribute_value_69204_45d3c56f",ONT043066,5.95
"BLLD - Lucid Boost/Yogi (Dispo) (20,123Puff)(18mL)","__export__.product_template_attribute_value_69205_3cd38aa0,__export__.product_template_attribute_value_69208_18500616",ONT041985,7.0
"BLLD - Lucid Boost/Yogi (Dispo) (20,123Puff)(18mL)","__export__.product_template_attribute_value_69206_6f3b603c,__export__.product_template_attribute_value_69208_18500616",ONT041980,7.0
"BLLD - Lucid Boost/Yogi (Dispo) (20,123Puff)(18mL)","__export__.product_template_attribute_value_69207_2ab598f8,__export__.product_template_attribute_value_69208_18500616",ONT041987,7.0
BLVK - BLVK (LIQ FB)(100mL) TF-Nic,"__export__.product_template_attribute_value_69209_e00061f1,__export__.product_template_attribute_value_69214_02c5bafb",ONT028760,6.0
BLVK - BLVK (LIQ FB)(100mL) TF-Nic,"__export__.product_template_attribute_value_69210_6e7e1d94,__export__.product_template_attribute_value_69213_770bd07a",ONT028768,6.0
BLVK - BLVK (LIQ FB)(100mL) TF-Nic,"__export__.product_template_attribute_value_69210_6e7e1d94,__export__.product_template_attribute_value_69214_02c5bafb",ONT028769,6.0
BLVK - BLVK (LIQ FB)(100mL) TF-Nic,"__export__.product_template_attribute_value_69211_740b5bd6,__export__.product_template_attribute_value_69213_770bd07a",ONT028753,6.0
BLVK - BLVK (LIQ FB)(100mL) TF-Nic,"__export__.product_template_attribute_value_69211_740b5bd6,__export__.product_template_attribute_value_69214_02c5bafb",ONT028754,6.0
BLVK - BLVK (LIQ FB)(100mL) TF-Nic,"__export__.product_template_attribute_value_69212_b1a06f80,__export__.product_template_attribute_value_69213_770bd07a",ONT028762,6.0
BLVK - BLVK (LIQ FB)(100mL) ZERO,"__export__.product_template_attribute_value_69215_1b5acfb0,__export__.product_template_attribute_value_69216_68abd282",ONT045310,5.0
BLVK - BLVK (LIQ FB)(60mL),"__export__.product_template_attribute_value_69217_f9de2234,__export__.product_template_attribute_value_69230_d6aea0e9",ONT000935,5.0
BLVK - BLVK (LIQ FB)(60mL),"__export__.product_template_attribute_value_69217_f9de2234,__export__.product_template_attribute_value_69231_8ea827e1",ONT000936,5.0
BLVK - BLVK (LIQ FB)(60mL),"__export__.product_template_attribute_value_69218_e7cca8cf,__export__.product_template_attribute_value_69231_8ea827e1",ONT013766,5.0
BLVK - BLVK (LIQ FB)(60mL),"__export__.product_template_attribute_value_69219_d4178962,__export__.product_template_attribute_value_69230_d6aea0e9",ONT013762,5.0
BLVK - BLVK (LIQ FB)(60mL),"__export__.product_template_attribute_value_69220_e3a618d1,__export__.product_template_attribute_value_69230_d6aea0e9",ONT000899,5.0
BLVK - BLVK (LIQ FB)(60mL),"__export__.product_template_attribute_value_69221_2a02c081,__export__.product_template_attribute_value_69230_d6aea0e9",ONT000905,5.0
BLVK - BLVK (LIQ FB)(60mL),"__export__.product_template_attribute_value_69221_2a02c081,__export__.product_template_attribute_value_69231_8ea827e1",ONT000906,5.0
BLVK - BLVK (LIQ FB)(60mL),"__export__.product_template_attribute_value_69222_10cf5ac5,__export__.product_template_attribute_value_69229_ae924564",ONT000916,5.0
BLVK - BLVK (LIQ FB)(60mL),"__export__.product_template_attribute_value_69222_10cf5ac5,__export__.product_template_attribute_value_69230_d6aea0e9",ONT000917,5.0
BLVK - BLVK (LIQ FB)(60mL),"__export__.product_template_attribute_value_69222_10cf5ac5,__export__.product_template_attribute_value_69231_8ea827e1",ONT000918,5.0
BLVK - BLVK (LIQ FB)(60mL),"__export__.product_template_attribute_value_69223_79ccd54a,__export__.product_template_attribute_value_69229_ae924564",ONT013755,5.0
BLVK - BLVK (LIQ FB)(60mL),"__export__.product_template_attribute_value_69223_79ccd54a,__export__.product_template_attribute_value_69230_d6aea0e9",ONT013756,5.0
BLVK - BLVK (LIQ FB)(60mL),"__export__.product_template_attribute_value_69224_8a8c0e8c,__export__.product_template_attribute_value_69230_d6aea0e9",ONT013759,5.0
BLVK - BLVK (LIQ FB)(60mL),"__export__.product_template_attribute_value_69225_00a5246d,__export__.product_template_attribute_value_69229_ae924564",ONT013752,5.0
BLVK - BLVK (LIQ FB)(60mL),"__export__.product_template_attribute_value_69225_00a5246d,__export__.product_template_attribute_value_69230_d6aea0e9",ONT013753,5.0
BLVK - BLVK (LIQ FB)(60mL),"__export__.product_template_attribute_value_69225_00a5246d,__export__.product_template_attribute_value_69231_8ea827e1",ONT013754,5.0
BLVK - BLVK (LIQ FB)(60mL),"__export__.product_template_attribute_value_69226_218c2f63,__export__.product_template_attribute_value_69230_d6aea0e9",ONT000902,5.0
BLVK - BLVK (LIQ FB)(60mL),"__export__.product_template_attribute_value_69226_218c2f63,__export__.product_template_attribute_value_69231_8ea827e1",ONT000903,5.0
BLVK - BLVK (LIQ FB)(60mL),"__export__.product_template_attribute_value_69227_32c0b262,__export__.product_template_attribute_value_69229_ae924564",ONT000913,5.0
BLVK - BLVK (LIQ FB)(60mL),"__export__.product_template_attribute_value_69227_32c0b262,__export__.product_template_attribute_value_69230_d6aea0e9",ONT000914,5.0
BLVK - BLVK (LIQ FB)(60mL),"__export__.product_template_attribute_value_69227_32c0b262,__export__.product_template_attribute_value_69231_8ea827e1",ONT000915,5.0
BLVK - BLVK (LIQ FB)(60mL),"__export__.product_template_attribute_value_69228_245adf7f,__export__.product_template_attribute_value_69230_d6aea0e9",ONT000932,5.0
BLVK - BLVK (LIQ FB)(60mL),"__export__.product_template_attribute_value_69228_245adf7f,__export__.product_template_attribute_value_69231_8ea827e1",ONT000933,5.0
BLVK - BLVK (LIQ Salt)(30mL),"__export__.product_template_attribute_value_69232_2ab581e4,__export__.product_template_attribute_value_69238_f8715c2e",ONT001889,5.0
BLVK - BLVK (LIQ Salt)(30mL),"__export__.product_template_attribute_value_69233_88f8739d,__export__.product_template_attribute_value_69237_66043403",ONT001892,5.0
BLVK - BLVK (LIQ Salt)(30mL),"__export__.product_template_attribute_value_69233_88f8739d,__export__.product_template_attribute_value_69238_f8715c2e",ONT001893,5.0
BLVK - BLVK (LIQ Salt)(30mL),"__export__.product_template_attribute_value_69234_06580070,__export__.product_template_attribute_value_69238_f8715c2e",ONT006850,5.0
BLVK - BLVK (LIQ Salt)(30mL),"__export__.product_template_attribute_value_69235_6a3a2124,__export__.product_template_attribute_value_69237_66043403",ONT001896,5.0
BLVK - BLVK (LIQ Salt)(30mL),"__export__.product_template_attribute_value_69236_802ff4b7,__export__.product_template_attribute_value_69237_66043403",ONT001886,5.0
BLVK - BLVK (LIQ Salt)(30mL) Aloe TF-Nic,"__export__.product_template_attribute_value_69239_a3888b77,__export__.product_template_attribute_value_69243_b230f221",ONT027779,5.0
BLVK - BLVK (LIQ Salt)(30mL) Aloe TF-Nic,"__export__.product_template_attribute_value_69239_a3888b77,__export__.product_template_attribute_value_69244_3b6b71d5",ONT027780,5.0
BLVK - BLVK (LIQ Salt)(30mL) Aloe TF-Nic,"__export__.product_template_attribute_value_69240_4c293994,__export__.product_template_attribute_value_69243_b230f221",ONT027781,5.0
BLVK - BLVK (LIQ Salt)(30mL) Aloe TF-Nic,"__export__.product_template_attribute_value_69240_4c293994,__export__.product_template_attribute_value_69244_3b6b71d5",ONT027782,5.0
BLVK - BLVK (LIQ Salt)(30mL) Aloe TF-Nic,"__export__.product_template_attribute_value_69241_1d49b023,__export__.product_template_attribute_value_69244_3b6b71d5",ONT027784,5.0
BLVK - BLVK (LIQ Salt)(30mL) Aloe TF-Nic,"__export__.product_template_attribute_value_69242_162121f5,__export__.product_template_attribute_value_69243_b230f221",ONT027785,5.0
BLVK - BLVK (LIQ Salt)(30mL) Frost,"__export__.product_template_attribute_value_69245_75978fdb,__export__.product_template_attribute_value_69248_01a9fd95",ONT040939,5.0
BLVK - BLVK (LIQ Salt)(30mL) Frost,"__export__.product_template_attribute_value_69246_c9b64da0,__export__.product_template_attribute_value_69247_4a4e0869",ONT040936,5.0
BLVK - BLVK (LIQ Salt)(30mL) Fuji,"__export__.product_template_attribute_value_69249_a31cc62a,__export__.product_template_attribute_value_69250_12834f96",ONT040958,5.0
BLVK - BLVK (LIQ Salt)(30mL) Fusion,"__export__.product_template_attribute_value_69251_d12c69d5,__export__.product_template_attribute_value_69256_8a8be89b",ONT023215,5.0
BLVK - BLVK (LIQ Salt)(30mL) Fusion,"__export__.product_template_attribute_value_69252_32f93b22,__export__.product_template_attribute_value_69256_8a8be89b",ONT023217,5.0
BLVK - BLVK (LIQ Salt)(30mL) Fusion,"__export__.product_template_attribute_value_69253_2d3e339c,__export__.product_template_attribute_value_69257_faf614d7",ONT023220,5.0
BLVK - BLVK (LIQ Salt)(30mL) Fusion,"__export__.product_template_attribute_value_69254_1e3fe3d7,__export__.product_template_attribute_value_69257_faf614d7",ONT023222,2.95
BLVK - BLVK (LIQ Salt)(30mL) Fusion,"__export__.product_template_attribute_value_69255_267c9cf1,__export__.product_template_attribute_value_69257_faf614d7",ONT023224,2.95
BLVK - BLVK (LIQ Salt)(30mL) Melon (Fruit Iced),"__export__.product_template_attribute_value_69258_31721260,__export__.product_template_attribute_value_69259_37490185",ONT045476,5.0
BLVK - BLVK (LIQ Salt)(30mL) N' Yellow,"__export__.product_template_attribute_value_69260_95bcb855,__export__.product_template_attribute_value_69263_39bdcbcc",ONT023225,5.0
BLVK - BLVK (LIQ Salt)(30mL) N' Yellow,"__export__.product_template_attribute_value_69261_2ff3eb44,__export__.product_template_attribute_value_69263_39bdcbcc",ONT023229,5.0
BLVK - BLVK (LIQ Salt)(30mL) N' Yellow,"__export__.product_template_attribute_value_69262_24fcd7e9,__export__.product_template_attribute_value_69263_39bdcbcc",ONT023231,5.0
BLVK - BLVK (LIQ Salt)(30mL) N' Yellow,"__export__.product_template_attribute_value_69262_24fcd7e9,__export__.product_template_attribute_value_69264_0c1dbc68",ONT023232,2.95
BLVK - BLVK (LIQ Salt)(30mL) Pink,"__export__.product_template_attribute_value_69265_d114a11a,__export__.product_template_attribute_value_69267_35bc5070",ONT016651,5.0
BLVK - BLVK (LIQ Salt)(30mL) Pink,"__export__.product_template_attribute_value_69265_d114a11a,__export__.product_template_attribute_value_69268_a17d9a3b",ONT016652,5.0
BLVK - BLVK (LIQ Salt)(30mL) Pink,"__export__.product_template_attribute_value_69266_d697e1e6,__export__.product_template_attribute_value_69267_35bc5070",ONT016655,5.0
BLVK - BLVK (LIQ Salt)(30mL) Pink,"__export__.product_template_attribute_value_69266_d697e1e6,__export__.product_template_attribute_value_69268_a17d9a3b",ONT016656,5.0
BLVK - BLVK (LIQ Salt)(30mL) Plus,"__export__.product_template_attribute_value_69269_4ec0ecb9,__export__.product_template_attribute_value_69273_72192298",ONT014705,5.0
BLVK - BLVK (LIQ Salt)(30mL) Plus,"__export__.product_template_attribute_value_69270_c2d11de5,__export__.product_template_attribute_value_69273_72192298",ONT014707,5.0
BLVK - BLVK (LIQ Salt)(30mL) Plus,"__export__.product_template_attribute_value_69271_1c29385a,__export__.product_template_attribute_value_69273_72192298",ONT014701,5.0
BLVK - BLVK (LIQ Salt)(30mL) Plus,"__export__.product_template_attribute_value_69272_9545b4bc,__export__.product_template_attribute_value_69274_feea4212",ONT015614,5.0
BLVK - BLVK (LIQ SALT)(30mL) ZERO,"__export__.product_template_attribute_value_69275_ac134d1e,__export__.product_template_attribute_value_69276_cc38ac11",ONT045313,5.0
BLVK - BLVK Bar (Dispo) (20000Puff)(22mL),"__export__.product_template_attribute_value_69277_1be7a5e2,__export__.product_template_attribute_value_69278_ef4bd1ab",ONT040919,7.25
CACQ - Foger Switch Pro 30K Pod (19mL)(1-Pack),"__export__.product_template_attribute_value_69279_97d96834,__export__.product_template_attribute_value_69281_7f429a67",ONT046002,9.0
CACQ - Foger Switch Pro 30K Pod (19mL)(1-Pack),"__export__.product_template_attribute_value_69280_bb8395de,__export__.product_template_attribute_value_69281_7f429a67",ONT046003,9.0
CACQ - Foger Switch Pro Starter Kit (Dispo) (30000Puff)(19mL),"__export__.product_template_attribute_value_69282_ce815845,__export__.product_template_attribute_value_69283_d85ed676",ONT045359,11.5
CHNV - Chain Vapez (LIQ FB)(120mL; 60mL x2),"__export__.product_template_attribute_value_69284_e9da2b08,__export__.product_template_attribute_value_69285_b741122d",ONT032974,2.95
CHRL - Pachamama (Dispo) (4500Puff)(12mL) TFN,"__export__.product_template_attribute_value_69286_bf6c8db2,__export__.product_template_attribute_value_69288_c110636e",ONT029377,1.95
CHRL - Pachamama (Dispo) (4500Puff)(12mL) TFN,"__export__.product_template_attribute_value_69287_cdde7019,__export__.product_template_attribute_value_69288_c110636e",ONT029381,1.95
CHRL - Pachamama (LIQ FB)(60mL),"__export__.product_template_attribute_value_69289_a5e38d26,__export__.product_template_attribute_value_69301_47b52333",ONT002014,5.0
CHRL - Pachamama (LIQ FB)(60mL),"__export__.product_template_attribute_value_69289_a5e38d26,__export__.product_template_attribute_value_69302_02534660",ONT002015,5.0
CHRL - Pachamama (LIQ FB)(60mL),"__export__.product_template_attribute_value_69290_93f84a8a,__export__.product_template_attribute_value_69301_47b52333",ONT034817,5.0
CHRL - Pachamama (LIQ FB)(60mL),"__export__.product_template_attribute_value_69290_93f84a8a,__export__.product_template_attribute_value_69302_02534660",ONT034823,5.0
CHRL - Pachamama (LIQ FB)(60mL),"__export__.product_template_attribute_value_69291_12cd1aac,__export__.product_template_attribute_value_69300_affeaf15",ONT002016,5.0
CHRL - Pachamama (LIQ FB)(60mL),"__export__.product_template_attribute_value_69291_12cd1aac,__export__.product_template_attribute_value_69301_47b52333",ONT002017,5.0
CHRL - Pachamama (LIQ FB)(60mL),"__export__.product_template_attribute_value_69291_12cd1aac,__export__.product_template_attribute_value_69302_02534660",ONT002018,5.0
CHRL - Pachamama (LIQ FB)(60mL),"__export__.product_template_attribute_value_69292_f51556b5,__export__.product_template_attribute_value_69301_47b52333",ONT002020,5.0
CHRL - Pachamama (LIQ FB)(60mL),"__export__.product_template_attribute_value_69292_f51556b5,__export__.product_template_attribute_value_69302_02534660",ONT002021,5.0
CHRL - Pachamama (LIQ FB)(60mL),"__export__.product_template_attribute_value_69293_831ddd01,__export__.product_template_attribute_value_69301_47b52333",ONT034819,4.65
CHRL - Pachamama (LIQ FB)(60mL),"__export__.product_template_attribute_value_69294_03701296,__export__.product_template_attribute_value_69301_47b52333",ONT002023,5.0
CHRL - Pachamama (LIQ FB)(60mL),"__export__.product_template_attribute_value_69295_0d8b4053,__export__.product_template_attribute_value_69301_47b52333",ONT002029,4.95
CHRL - Pachamama (LIQ FB)(60mL),"__export__.product_template_attribute_value_69296_de61887f,__export__.product_template_attribute_value_69301_47b52333",ONT002032,5.0
CHRL - Pachamama (LIQ FB)(60mL),"__export__.product_template_attribute_value_69296_de61887f,__export__.product_template_attribute_value_69302_02534660",ONT002033,5.0
CHRL - Pachamama (LIQ FB)(60mL),"__export__.product_template_attribute_value_69297_980671d6,__export__.product_template_attribute_value_69301_47b52333",ONT002035,5.0
CHRL - Pachamama (LIQ FB)(60mL),"__export__.product_template_attribute_value_69297_980671d6,__export__.product_template_attribute_value_69302_02534660",ONT002036,5.0
CHRL - Pachamama (LIQ FB)(60mL),"__export__.product_template_attribute_value_69298_c28bdbec,__export__.product_template_attribute_value_69301_47b52333",ONT002026,5.0
CHRL - Pachamama (LIQ FB)(60mL),"__export__.product_template_attribute_value_69298_c28bdbec,__export__.product_template_attribute_value_69302_02534660",ONT002027,5.0
CHRL - Pachamama (LIQ FB)(60mL),"__export__.product_template_attribute_value_69299_39da6f14,__export__.product_template_attribute_value_69301_47b52333",ONT034811,5.0
CHRL - Pachamama (LIQ Salt)(30mL),"__export__.product_template_attribute_value_69303_0ebc90fb,__export__.product_template_attribute_value_69325_d1dee5e2",ONT000412,5.0
CHRL - Pachamama (LIQ Salt)(30mL),"__export__.product_template_attribute_value_69303_0ebc90fb,__export__.product_template_attribute_value_69326_8914864f",ONT000413,5.0
CHRL - Pachamama (LIQ Salt)(30mL),"__export__.product_template_attribute_value_69304_ea611f01,__export__.product_template_attribute_value_69325_d1dee5e2",ONT032898,4.95
CHRL - Pachamama (LIQ Salt)(30mL),"__export__.product_template_attribute_value_69305_ee6800dd,__export__.product_template_attribute_value_69325_d1dee5e2",ONT032902,5.0
CHRL - Pachamama (LIQ Salt)(30mL),"__export__.product_template_attribute_value_69305_ee6800dd,__export__.product_template_attribute_value_69326_8914864f",ONT032903,5.0
CHRL - Pachamama (LIQ Salt)(30mL),"__export__.product_template_attribute_value_69306_08d0e6c3,__export__.product_template_attribute_value_69326_8914864f",ONT032907,5.0
CHRL - Pachamama (LIQ Salt)(30mL),"__export__.product_template_attribute_value_69307_7a929a63,__export__.product_template_attribute_value_69325_d1dee5e2",ONT034803,5.0
CHRL - Pachamama (LIQ Salt)(30mL),"__export__.product_template_attribute_value_69307_7a929a63,__export__.product_template_attribute_value_69326_8914864f",ONT034804,5.0
CHRL - Pachamama (LIQ Salt)(30mL),"__export__.product_template_attribute_value_69308_eb50153e,__export__.product_template_attribute_value_69325_d1dee5e2",ONT032900,5.0
CHRL - Pachamama (LIQ Salt)(30mL),"__export__.product_template_attribute_value_69308_eb50153e,__export__.product_template_attribute_value_69326_8914864f",ONT032901,5.0
CHRL - Pachamama (LIQ Salt)(30mL),"__export__.product_template_attribute_value_69309_8f13cf2d,__export__.product_template_attribute_value_69325_d1dee5e2",ONT027901,5.0
CHRL - Pachamama (LIQ Salt)(30mL),"__export__.product_template_attribute_value_69310_dc92ac62,__export__.product_template_attribute_value_69325_d1dee5e2",ONT000414,5.0
CHRL - Pachamama (LIQ Salt)(30mL),"__export__.product_template_attribute_value_69310_dc92ac62,__export__.product_template_attribute_value_69326_8914864f",ONT000415,5.0
CHRL - Pachamama (LIQ Salt)(30mL),"__export__.product_template_attribute_value_69311_fd6edbd7,__export__.product_template_attribute_value_69325_d1dee5e2",ONT027899,5.0
CHRL - Pachamama (LIQ Salt)(30mL),"__export__.product_template_attribute_value_69311_fd6edbd7,__export__.product_template_attribute_value_69326_8914864f",ONT027900,5.0
CHRL - Pachamama (LIQ Salt)(30mL),"__export__.product_template_attribute_value_69312_761326ed,__export__.product_template_attribute_value_69325_d1dee5e2",ONT027895,5.0
CHRL - Pachamama (LIQ Salt)(30mL),"__export__.product_template_attribute_value_69313_df0ef883,__export__.product_template_attribute_value_69325_d1dee5e2",ONT002199,5.0
CHRL - Pachamama (LIQ Salt)(30mL),"__export__.product_template_attribute_value_69313_df0ef883,__export__.product_template_attribute_value_69326_8914864f",ONT002200,5.0
CHRL - Pachamama (LIQ Salt)(30mL),"__export__.product_template_attribute_value_69314_49d47512,__export__.product_template_attribute_value_69325_d1dee5e2",ONT000416,5.0
CHRL - Pachamama (LIQ Salt)(30mL),"__export__.product_template_attribute_value_69314_49d47512,__export__.product_template_attribute_value_69326_8914864f",ONT000417,5.0
CHRL - Pachamama (LIQ Salt)(30mL),"__export__.product_template_attribute_value_69315_4a83f63e,__export__.product_template_attribute_value_69325_d1dee5e2",ONT027893,5.0
CHRL - Pachamama (LIQ Salt)(30mL),"__export__.product_template_attribute_value_69316_5aeccbe4,__export__.product_template_attribute_value_69325_d1dee5e2",ONT034805,5.0
CHRL - Pachamama (LIQ Salt)(30mL),"__export__.product_template_attribute_value_69317_f2776e07,__export__.product_template_attribute_value_69325_d1dee5e2",ONT034822,5.0
CHRL - Pachamama (LIQ Salt)(30mL),"__export__.product_template_attribute_value_69318_a711b30b,__export__.product_template_attribute_value_69325_d1dee5e2",ONT034801,5.0
CHRL - Pachamama (LIQ Salt)(30mL),"__export__.product_template_attribute_value_69319_8bc7be74,__export__.product_template_attribute_value_69325_d1dee5e2",ONT000418,5.0
CHRL - Pachamama (LIQ Salt)(30mL),"__export__.product_template_attribute_value_69320_ccc7c78c,__export__.product_template_attribute_value_69326_8914864f",ONT002202,5.0
CHRL - Pachamama (LIQ Salt)(30mL),"__export__.product_template_attribute_value_69321_8a761d31,__export__.product_template_attribute_value_69325_d1dee5e2",ONT027897,5.0
CHRL - Pachamama (LIQ Salt)(30mL),"__export__.product_template_attribute_value_69321_8a761d31,__export__.product_template_attribute_value_69326_8914864f",ONT027898,5.0
CHRL - Pachamama (LIQ Salt)(30mL),"__export__.product_template_attribute_value_69322_614c28fa,__export__.product_template_attribute_value_69325_d1dee5e2",ONT000420,5.0
CHRL - Pachamama (LIQ Salt)(30mL),"__export__.product_template_attribute_value_69322_614c28fa,__export__.product_template_attribute_value_69326_8914864f",ONT000421,5.0
CHRL - Pachamama (LIQ Salt)(30mL),"__export__.product_template_attribute_value_69323_23d39898,__export__.product_template_attribute_value_69325_d1dee5e2",ONT032904,5.0
CHRL - Pachamama (LIQ Salt)(30mL),"__export__.product_template_attribute_value_69324_3ac496dc,__export__.product_template_attribute_value_69325_d1dee5e2",ONT034799,5.0
CHRL - Pachamama Plus Metatine (LIQ Salt)(30mL),"__export__.product_template_attribute_value_69327_36f15192,__export__.product_template_attribute_value_69331_f84a186e",ONT042370,4.95
CHRL - Pachamama Plus Metatine (LIQ Salt)(30mL),"__export__.product_template_attribute_value_69328_090a98d6,__export__.product_template_attribute_value_69330_b1752c68",ONT042357,5.0
CHRL - Pachamama Plus Metatine (LIQ Salt)(30mL),"__export__.product_template_attribute_value_69329_9b918975,__export__.product_template_attribute_value_69330_b1752c68",ONT042363,5.0
CSTL - Coastal Clouds (LIQ FB)(100mL),"__export__.product_template_attribute_value_69332_42b94ea5,__export__.product_template_attribute_value_69335_b2613047",ONT046397,6.25
CSTL - Coastal Clouds (LIQ FB)(100mL),"__export__.product_template_attribute_value_69332_42b94ea5,__export__.product_template_attribute_value_69336_ca113f49",ONT046398,6.25
CSTL - Coastal Clouds (LIQ FB)(100mL),"__export__.product_template_attribute_value_69333_4304840c,__export__.product_template_attribute_value_69335_b2613047",ONT046391,6.25
CSTL - Coastal Clouds (LIQ FB)(100mL),"__export__.product_template_attribute_value_69333_4304840c,__export__.product_template_attribute_value_69336_ca113f49",ONT046392,6.25
CSTL - Coastal Clouds (LIQ FB)(100mL),"__export__.product_template_attribute_value_69334_da3005c6,__export__.product_template_attribute_value_69335_b2613047",ONT046394,6.25
CSTL - Coastal Clouds (LIQ FB)(60mL),"__export__.product_template_attribute_value_69337_e132d1e7,__export__.product_template_attribute_value_69354_11bb8d5f",ONT007622,4.5
CSTL - Coastal Clouds (LIQ FB)(60mL),"__export__.product_template_attribute_value_69337_e132d1e7,__export__.product_template_attribute_value_69355_75c3ffb1",ONT007623,4.5
CSTL - Coastal Clouds (LIQ FB)(60mL),"__export__.product_template_attribute_value_69337_e132d1e7,__export__.product_template_attribute_value_69356_7841c454",ONT007624,4.5
CSTL - Coastal Clouds (LIQ FB)(60mL),"__export__.product_template_attribute_value_69338_6a2da99a,__export__.product_template_attribute_value_69354_11bb8d5f",ONT007625,4.5
CSTL - Coastal Clouds (LIQ FB)(60mL),"__export__.product_template_attribute_value_69338_6a2da99a,__export__.product_template_attribute_value_69355_75c3ffb1",ONT007626,4.5
CSTL - Coastal Clouds (LIQ FB)(60mL),"__export__.product_template_attribute_value_69338_6a2da99a,__export__.product_template_attribute_value_69356_7841c454",ONT007627,4.5
CSTL - Coastal Clouds (LIQ FB)(60mL),"__export__.product_template_attribute_value_69339_8e774f00,__export__.product_template_attribute_value_69355_75c3ffb1",ONT012694,4.5
CSTL - Coastal Clouds (LIQ FB)(60mL),"__export__.product_template_attribute_value_69339_8e774f00,__export__.product_template_attribute_value_69356_7841c454",ONT012695,4.5
CSTL - Coastal Clouds (LIQ FB)(60mL),"__export__.product_template_attribute_value_69340_ad716853,__export__.product_template_attribute_value_69355_75c3ffb1",ONT041083,4.5
CSTL - Coastal Clouds (LIQ FB)(60mL),"__export__.product_template_attribute_value_69340_ad716853,__export__.product_template_attribute_value_69356_7841c454",ONT041084,4.5
CSTL - Coastal Clouds (LIQ FB)(60mL),"__export__.product_template_attribute_value_69341_4b3e4324,__export__.product_template_attribute_value_69354_11bb8d5f",ONT007655,4.5
CSTL - Coastal Clouds (LIQ FB)(60mL),"__export__.product_template_attribute_value_69341_4b3e4324,__export__.product_template_attribute_value_69355_75c3ffb1",ONT007656,4.5
CSTL - Coastal Clouds (LIQ FB)(60mL),"__export__.product_template_attribute_value_69341_4b3e4324,__export__.product_template_attribute_value_69356_7841c454",ONT007657,4.5
CSTL - Coastal Clouds (LIQ FB)(60mL),"__export__.product_template_attribute_value_69342_7365d611,__export__.product_template_attribute_value_69355_75c3ffb1",ONT012697,4.5
CSTL - Coastal Clouds (LIQ FB)(60mL),"__export__.product_template_attribute_value_69342_7365d611,__export__.product_template_attribute_value_69356_7841c454",ONT012698,4.5
CSTL - Coastal Clouds (LIQ FB)(60mL),"__export__.product_template_attribute_value_69343_3c7376ea,__export__.product_template_attribute_value_69355_75c3ffb1",ONT007632,4.5
