id,name,categ_id/id,type,sale_ok,list_price,default_code,attribute_line_ids/attribute_id/id,attribute_line_ids/value_ids/id
,,,,,,,__export__.product_attribute_40_7590b0f7,"__export__.product_attribute_value_8320_754bb761,__export__.product_attribute_value_8328_936b70e3,__export__.product_attribute_value_8338_1b1c5e4b"
template_blvk_-_blvk_liq_salt30ml,BLVK - BLVK (LIQ Salt)(30mL),__export__.product_category_27_88c4d517,consu,True,5.00,,__export__.product_attribute_38_d222431b,"__export__.product_attribute_value_7357_80f07941,__export__.product_attribute_value_7633_9c5361f5,__export__.product_attribute_value_7890_ab110c15,__export__.product_attribute_value_8108_40d18749,__export__.product_attribute_value_8197_bb14f572"
,,,,,,,__export__.product_attribute_40_7590b0f7,"__export__.product_attribute_value_8330_d5ef4fb9,__export__.product_attribute_value_8336_91087ebe"
template_blvk_-_blvk_liq_salt30ml_aloe_tf-nic,BLVK - BLVK (LIQ Salt)(30mL) Aloe TF-Nic,__export__.product_category_27_88c4d517,consu,True,5.00,,__export__.product_attribute_38_d222431b,"__export__.product_attribute_value_3332_4692354d,__export__.product_attribute_value_7206_ba017b0c,__export__.product_attribute_value_7209_c36cb6f3,__export__.product_attribute_value_7210_86c4f61a"
,,,,,,,__export__.product_attribute_40_7590b0f7,"__export__.product_attribute_value_8330_d5ef4fb9,__export__.product_attribute_value_8336_91087ebe"
template_blvk_-_blvk_liq_salt30ml_frost,BLVK - BLVK (LIQ Salt)(30mL) Frost,__export__.product_category_27_88c4d517,consu,True,5.00,,__export__.product_attribute_38_d222431b,"__export__.product_attribute_value_7796_c11b2eeb,__export__.product_attribute_value_8008_85b850d1"
,,,,,,,__export__.product_attribute_40_7590b0f7,"__export__.product_attribute_value_8330_d5ef4fb9,__export__.product_attribute_value_8336_91087ebe"
template_blvk_-_blvk_liq_salt30ml_fuji,BLVK - BLVK (LIQ Salt)(30mL) Fuji,__export__.product_category_27_88c4d517,consu,True,5.00,,__export__.product_attribute_38_d222431b,__export__.product_attribute_value_7241_d606a2b7
,,,,,,,__export__.product_attribute_40_7590b0f7,__export__.product_attribute_value_8330_d5ef4fb9
template_blvk_-_blvk_liq_salt30ml_fusion,BLVK - BLVK (LIQ Salt)(30mL) Fusion,__export__.product_category_27_88c4d517,consu,True,4.18,,__export__.product_attribute_38_d222431b,"__export__.product_attribute_value_7419_39123b57,__export__.product_attribute_value_7570_e12c6347,__export__.product_attribute_value_7735_04be91f4,__export__.product_attribute_value_7755_c3b73735,__export__.product_attribute_value_7903_862c550f"
,,,,,,,__export__.product_attribute_40_7590b0f7,"__export__.product_attribute_value_8330_d5ef4fb9,__export__.product_attribute_value_8336_91087ebe"
template_blvk_-_blvk_liq_salt30ml_melon_fruit_iced,BLVK - BLVK (LIQ Salt)(30mL) Melon (Fruit Iced),__export__.product_category_27_88c4d517,consu,True,5.00,,__export__.product_attribute_38_d222431b,__export__.product_attribute_value_3715_25a65246
,,,,,,,__export__.product_attribute_40_7590b0f7,__export__.product_attribute_value_8330_d5ef4fb9
template_blvk_-_blvk_liq_salt30ml_n_yellow,BLVK - BLVK (LIQ Salt)(30mL) N' Yellow,__export__.product_category_27_88c4d517,consu,True,4.49,,__export__.product_attribute_38_d222431b,"__export__.product_attribute_value_7782_8728d8f4,__export__.product_attribute_value_7794_aa8f7551,__export__.product_attribute_value_7803_cb5772b8"
,,,,,,,__export__.product_attribute_40_7590b0f7,"__export__.product_attribute_value_8330_d5ef4fb9,__export__.product_attribute_value_8336_91087ebe"
template_blvk_-_blvk_liq_salt30ml_pink,BLVK - BLVK (LIQ Salt)(30mL) Pink,__export__.product_category_27_88c4d517,consu,True,5.00,,__export__.product_attribute_38_d222431b,"__export__.product_attribute_value_4919_2f1408aa,__export__.product_attribute_value_8167_21ccdb4c"
,,,,,,,__export__.product_attribute_40_7590b0f7,"__export__.product_attribute_value_8330_d5ef4fb9,__export__.product_attribute_value_8336_91087ebe"
template_blvk_-_blvk_liq_salt30ml_plus,BLVK - BLVK (LIQ Salt)(30mL) Plus,__export__.product_category_27_88c4d517,consu,True,5.00,,__export__.product_attribute_38_d222431b,"__export__.product_attribute_value_7224_db2871f3,__export__.product_attribute_value_7823_f3afde3c,__export__.product_attribute_value_7970_cd839f7e,__export__.product_attribute_value_8012_33816402"
,,,,,,,__export__.product_attribute_40_7590b0f7,"__export__.product_attribute_value_8330_d5ef4fb9,__export__.product_attribute_value_8336_91087ebe"
template_blvk_-_blvk_liq_salt30ml_zero,BLVK - BLVK (LIQ SALT)(30mL) ZERO,__export__.product_category_27_88c4d517,consu,True,5.00,,__export__.product_attribute_38_d222431b,__export__.product_attribute_value_7518_35d16312
,,,,,,,__export__.product_attribute_40_7590b0f7,__export__.product_attribute_value_8336_91087ebe
template_blvk_-_blvk_bar_dispo_20000puff22ml,BLVK - BLVK Bar (Dispo) (20000Puff)(22mL),__export__.product_category_27_88c4d517,consu,True,7.25,,__export__.product_attribute_38_d222431b,__export__.product_attribute_value_7877_3d645afd
,,,,,,,__export__.product_attribute_40_7590b0f7,__export__.product_attribute_value_8336_91087ebe
template_cacq_-_foger_switch_pro_30k_pod_19ml1-pack,CACQ - Foger Switch Pro 30K Pod (19mL)(1-Pack),__export__.product_category_27_88c4d517,consu,True,9.00,,__export__.product_attribute_38_d222431b,"__export__.product_attribute_value_3737_5a3441a1,__export__.product_attribute_value_5042_628e49fa"
,,,,,,,__export__.product_attribute_40_7590b0f7,__export__.product_attribute_value_8336_91087ebe
template_cacq_-_foger_switch_pro_starter_kit_dispo_30000puff19ml,CACQ - Foger Switch Pro Starter Kit (Dispo) (30000Puff)(19mL),__export__.product_category_27_88c4d517,consu,True,11.50,,__export__.product_attribute_38_d222431b,__export__.product_attribute_value_5042_628e49fa
,,,,,,,__export__.product_attribute_40_7590b0f7,__export__.product_attribute_value_8336_91087ebe
template_chnv_-_chain_vapez_liq_fb120ml_60ml_x2,CHNV - Chain Vapez (LIQ FB)(120mL; 60mL x2),__export__.product_category_27_88c4d517,consu,True,2.95,,__export__.product_attribute_38_d222431b,__export__.product_attribute_value_8306_a95ebc1d
,,,,,,,__export__.product_attribute_40_7590b0f7,__export__.product_attribute_value_8328_936b70e3
template_chrl_-_pachamama_dispo_4500puff12ml_tfn,CHRL - Pachamama (Dispo) (4500Puff)(12mL) TFN,__export__.product_category_27_88c4d517,consu,True,1.95,,__export__.product_attribute_38_d222431b,"__export__.product_attribute_value_7289_f1de62c9,__export__.product_attribute_value_7590_f1eb335c"
,,,,,,,__export__.product_attribute_40_7590b0f7,__export__.product_attribute_value_8336_91087ebe
template_chrl_-_pachamama_liq_fb60ml,CHRL - Pachamama (LIQ FB)(60mL),__export__.product_category_27_88c4d517,consu,True,4.98,,__export__.product_attribute_38_d222431b,"__export__.product_attribute_value_7295_e5ce4d54,__export__.product_attribute_value_7403_bacb62a8,__export__.product_attribute_value_7550_b950e53e,__export__.product_attribute_value_7634_ccaa9dc9,__export__.product_attribute_value_7725_c3d16f25,__export__.product_attribute_value_7797_23427c41,__export__.product_attribute_value_7902_34f96717,__export__.product_attribute_value_7930_de22329b,__export__.product_attribute_value_8137_8f2142ec,__export__.product_attribute_value_8210_0c0c918c,__export__.product_attribute_value_5218_86f5ca08"
,,,,,,,__export__.product_attribute_40_7590b0f7,"__export__.product_attribute_value_8320_754bb761,__export__.product_attribute_value_8328_936b70e3,__export__.product_attribute_value_8338_1b1c5e4b"
template_chrl_-_pachamama_liq_salt30ml,CHRL - Pachamama (LIQ Salt)(30mL),__export__.product_category_27_88c4d517,consu,True,5.00,,__export__.product_attribute_38_d222431b,"__export__.product_attribute_value_7239_0f222269,__export__.product_attribute_value_7288_a9133213,__export__.product_attribute_value_5805_f47adfe4,__export__.product_attribute_value_7346_c16dda56,__export__.product_attribute_value_7403_bacb62a8,__export__.product_attribute_value_7415_9a5ae6a8,__export__.product_attribute_value_7527_bbcd5368,__export__.product_attribute_value_7548_98f90f60,__export__.product_attribute_value_3887_a3fffc49,__export__.product_attribute_value_7565_90dcf7d5,__export__.product_attribute_value_7632_4f2bafc6,__export__.product_attribute_value_7679_71a92d66,__export__.product_attribute_value_7723_d076aba4,__export__.product_attribute_value_7725_c3d16f25,__export__.product_attribute_value_7975_1c4770aa,__export__.product_attribute_value_8013_44d1d63c,__export__.product_attribute_value_8070_22c0d7a1,__export__.product_attribute_value_8095_dd8950b0,__export__.product_attribute_value_8096_cd0bc4a5,__export__.product_attribute_value_4962_2645deb7,__export__.product_attribute_value_5142_0d332f6c,__export__.product_attribute_value_5218_86f5ca08"
,,,,,,,__export__.product_attribute_40_7590b0f7,"__export__.product_attribute_value_8326_8139568c,__export__.product_attribute_value_8336_91087ebe"
template_chrl_-_pachamama_plus_metatine_liq_salt30ml,CHRL - Pachamama Plus Metatine (LIQ Salt)(30mL),__export__.product_category_27_88c4d517,consu,True,4.98,,__export__.product_attribute_38_d222431b,"__export__.product_attribute_value_7742_cc109978,__export__.product_attribute_value_7962_795fdcf5,__export__.product_attribute_value_8163_9bfd9206"
,,,,,,,__export__.product_attribute_40_7590b0f7,"__export__.product_attribute_value_8326_8139568c,__export__.product_attribute_value_8336_91087ebe"
template_cstl_-_coastal_clouds_liq_fb100ml,CSTL - Coastal Clouds (LIQ FB)(100mL),__export__.product_category_27_88c4d517,consu,True,6.25,,__export__.product_attribute_38_d222431b,"__export__.product_attribute_value_7312_80e1d41c,__export__.product_attribute_value_8039_2d50ef76,__export__.product_attribute_value_8295_8efbf7f5"
,,,,,,,__export__.product_attribute_40_7590b0f7,"__export__.product_attribute_value_8328_936b70e3,__export__.product_attribute_value_8338_1b1c5e4b"
template_cstl_-_coastal_clouds_liq_fb60ml,CSTL - Coastal Clouds (LIQ FB)(60mL),__export__.product_category_27_88c4d517,consu,True,4.50,,__export__.product_attribute_38_d222431b,"__export__.product_attribute_value_7237_7ada3665,__export__.product_attribute_value_7297_b12571aa,__export__.product_attribute_value_7298_5d52fa56,__export__.product_attribute_value_7300_8a62850d,__export__.product_attribute_value_7460_c4efd522,__export__.product_attribute_value_7572_6555d5c1,__export__.product_attribute_value_7750_cb79edbb,__export__.product_attribute_value_7753_0832ccd2,__export__.product_attribute_value_7783_1beda44c,__export__.product_attribute_value_7808_4e888d01,__export__.product_attribute_value_7816_a6467092,__export__.product_attribute_value_7817_b9d21122,__export__.product_attribute_value_7835_ce7e30e1,__export__.product_attribute_value_4366_68ffff0f,__export__.product_attribute_value_7900_de19c334,__export__.product_attribute_value_7958_66a99b06,__export__.product_attribute_value_4899_cab03ab7"
,,,,,,,__export__.product_attribute_40_7590b0f7,"__export__.product_attribute_value_8320_754bb761,__export__.product_attribute_value_8328_936b70e3,__export__.product_attribute_value_8338_1b1c5e4b"
template_cstl_-_coastal_clouds_liq_fb60ml_tfn,CSTL - Coastal Clouds (LIQ FB)(60mL) TFN,__export__.product_category_27_88c4d517,consu,True,4.50,,__export__.product_attribute_38_d222431b,"__export__.product_attribute_value_5798_93178d7a,__export__.product_attribute_value_7389_924b0095,__export__.product_attribute_value_7647_c9558713,__export__.product_attribute_value_7668_95105392,__export__.product_attribute_value_4915_f2092ad6,__export__.product_attribute_value_5109_c49ab8ec"
,,,,,,,__export__.product_attribute_40_7590b0f7,"__export__.product_attribute_value_8320_754bb761,__export__.product_attribute_value_8328_936b70e3,__export__.product_attribute_value_8338_1b1c5e4b"
template_cstl_-_coastal_clouds_liq_salt30ml,CSTL - Coastal Clouds (LIQ Salt)(30mL),__export__.product_category_27_88c4d517,consu,True,4.50,,__export__.product_attribute_38_d222431b,"__export__.product_attribute_value_7236_10fada4e,__export__.product_attribute_value_7299_44aaef1b,__export__.product_attribute_value_7300_8a62850d,__export__.product_attribute_value_7347_8e7b124b,__export__.product_attribute_value_7416_429445ab,__export__.product_attribute_value_4256_aed7da75,__export__.product_attribute_value_7783_1beda44c,__export__.product_attribute_value_7816_a6467092,__export__.product_attribute_value_7832_5b85ad8d,__export__.product_attribute_value_7835_ce7e30e1,__export__.product_attribute_value_8043_da097083,__export__.product_attribute_value_5042_628e49fa,__export__.product_attribute_value_8255_41ecae46"
,,,,,,,__export__.product_attribute_40_7590b0f7,"__export__.product_attribute_value_8330_d5ef4fb9,__export__.product_attribute_value_8336_91087ebe"
template_cstl_-_coastal_clouds_liq_salt30ml_tfn,CSTL - Coastal Clouds (LIQ Salt)(30mL) TFN,__export__.product_category_27_88c4d517,consu,True,4.50,,__export__.product_attribute_38_d222431b,"__export__.product_attribute_value_5798_93178d7a,__export__.product_attribute_value_7389_924b0095,__export__.product_attribute_value_7668_95105392,__export__.product_attribute_value_4915_f2092ad6,__export__.product_attribute_value_5109_c49ab8ec"
,,,,,,,__export__.product_attribute_40_7590b0f7,"__export__.product_attribute_value_8330_d5ef4fb9,__export__.product_attribute_value_8336_91087ebe"
template_ctpt_-_goat_bar_dispo_25000puff18ml,CTPT - Goat Bar (Dispo) (25000Puff)(18mL),__export__.product_category_27_88c4d517,consu,True,7.25,,__export__.product_attribute_38_d222431b,__export__.product_attribute_value_7567_76366465
,,,,,,,__export__.product_attribute_40_7590b0f7,__export__.product_attribute_value_8336_91087ebe
template_cttg_-_orgnx_liq_fb60ml,CTTG - ORGNX (LIQ FB)(60mL),__export__.product_category_27_88c4d517,consu,True,5.00,,__export__.product_attribute_38_d222431b,"__export__.product_attribute_value_7218_d8de11e1,__export__.product_attribute_value_7231_db1c72ce,__export__.product_attribute_value_3389_180805f1,__export__.product_attribute_value_4031_582a9d82,__export__.product_attribute_value_7630_ad69bc52,__export__.product_attribute_value_7765_3689c315,__export__.product_attribute_value_4241_24f24852,__export__.product_attribute_value_4266_1c1fe6ec,__export__.product_attribute_value_7873_303a73b3,__export__.product_attribute_value_4418_a5de32a4,__export__.product_attribute_value_7913_54732435,__export__.product_attribute_value_4471_a6a34a4a,__export__.product_attribute_value_4522_a02799fe,__export__.product_attribute_value_5126_dd81f716,__export__.product_attribute_value_5142_0d332f6c,__export__.product_attribute_value_8319_459814c9"
,,,,,,,__export__.product_attribute_40_7590b0f7,"__export__.product_attribute_value_8321_2a40bfd2,__export__.product_attribute_value_8328_936b70e3,__export__.product_attribute_value_8338_1b1c5e4b"
template_cttg_-_orgnx_liq_salt30ml,CTTG - ORGNX (LIQ Salt)(30mL),__export__.product_category_27_88c4d517,consu,True,5.00,,__export__.product_attribute_38_d222431b,"__export__.product_attribute_value_4418_a5de32a4,__export__.product_attribute_value_5142_0d332f6c,__export__.product_attribute_value_8319_459814c9"
,,,,,,,__export__.product_attribute_40_7590b0f7,"__export__.product_attribute_value_8330_d5ef4fb9,__export__.product_attribute_value_8336_91087ebe"
template_ctwd_-_cuttwood_liq_fb120ml,CTWD - Cuttwood (LIQ FB)(120mL),__export__.product_category_27_88c4d517,consu,True,8.75,,__export__.product_attribute_38_d222431b,__export__.product_attribute_value_7284_48347597
,,,,,,,__export__.product_attribute_40_7590b0f7,__export__.product_attribute_value_8321_2a40bfd2
template_ctwd_-_cuttwood_liq_fb60ml,CTWD - Cuttwood (LIQ FB)(60mL),__export__.product_category_27_88c4d517,consu,True,5.25,,__export__.product_attribute_38_d222431b,"__export__.product_attribute_value_7284_48347597,__export__.product_attribute_value_7358_8cf2d8ba,__export__.product_attribute_value_7815_800a346d"
,,,,,,,__export__.product_attribute_40_7590b0f7,"__export__.product_attribute_value_8321_2a40bfd2,__export__.product_attribute_value_8328_936b70e3,__export__.product_attribute_value_8338_1b1c5e4b"
