Internal Reference,Product Name,On Hand,Sales Price,Odoo Category,UoM Ratio,Minimum Purchase Qty,Company
ONT015691,MNST - Jam Monster (LIQ FB)(100mL) Custard - Strawberry Custard 06mg,40,6.25,All / Saleable / E-Juice,54,0.7407407407407407,Doublelift
ONT015695,MNST - Jam Monster (LIQ FB)(100mL) Custard - Vanilla Custard 00mg,35,6.25,All / Saleable / E-Juice,54,0.6481481481481481,Doublelift
ONT015696,MNST - Jam Monster (LIQ FB)(100mL) Custard - Vanilla Custard 03mg,108,6.25,All / Saleable / E-Juice,54,2,Doublelift
ONT015697,MNST - Jam Monster (LIQ FB)(100mL) Custard - Vanilla Custard 06mg,108,6.25,All / Saleable / E-Juice,54,2,Doublelift
ONT044343,MNST - Jam Monster (LIQ FB)(100mL) Custard Swirl Edt. - Blueberry Vanilla 03mg,54,6.25,All / Saleable / E-Juice,54,1,Doublelift
ONT044344,MNST - Jam Monster (LIQ FB)(100mL) Custard Swirl Edt. - Blueberry Vanilla 06mg,27,6.25,All / Saleable / E-Juice,54,0.5,Doublelift
ONT044345,MNST - Jam Monster (LIQ FB)(100mL) Custard Swirl Edt. - Creamsicle 00mg,10,6.25,All / Saleable / E-Juice,54,0.1851851851851851,Doublelift
ONT044347,MNST - Jam Monster (LIQ FB)(100mL) Custard Swirl Edt. - Creamsicle 06mg,54,6.25,All / Saleable / E-Juice,54,1,Doublelift
ONT044348,MNST - Jam Monster (LIQ FB)(100mL) Custard Swirl Edt. - Strawberry Vanilla 00mg,5,6.25,All / Saleable / E-Juice,54,0.092592593,Doublelift
ONT044350,MNST - Jam Monster (LIQ FB)(100mL) Custard Swirl Edt. - Strawberry Vanilla 06mg,5,6.25,All / Saleable / E-Juice,54,0.092592593,Doublelift
ONT018779,MNST - Jam Monster (LIQ FB)(100mL) Frozen - Banana Ice 00mg,20,6.25,All / Saleable / E-Juice,54,0.3703703703703703,Doublelift
ONT032000,MNST - Jam Monster (LIQ FB)(100mL) Frozen - Black Cherry Ice 00mg,10,6.25,All / Saleable / E-Juice,54,0.1851851851851851,Doublelift
ONT032001,MNST - Jam Monster (LIQ FB)(100mL) Frozen - Black Cherry Ice 03mg,30,6.25,All / Saleable / E-Juice,54,0.5555555555555556,Doublelift
ONT032002,MNST - Jam Monster (LIQ FB)(100mL) Frozen - Black Cherry Ice 06mg,20,6.25,All / Saleable / E-Juice,54,0.3703703703703703,Doublelift
ONT029311,MNST - Jam Monster (LIQ FB)(100mL) Frozen - Strawberry Lime Ice 03mg,10,6.25,All / Saleable / E-Juice,54,0.1851851851851851,Doublelift
ONT029312,MNST - Jam Monster (LIQ FB)(100mL) Frozen - Strawberry Lime Ice 06mg,10,6.25,All / Saleable / E-Juice,54,0.1851851851851851,Doublelift
ONT031997,MNST - Jam Monster (LIQ FB)(100mL) Fruit - Black Cherry 00mg,5,6.25,All / Saleable / E-Juice,54,0.092592593,Doublelift
ONT025588,MNST - Jam Monster (LIQ FB)(100mL) Fruit - Strawberry Banana 00mg,27,6.25,All / Saleable / E-Juice,54,0.5,Doublelift
ONT025589,MNST - Jam Monster (LIQ FB)(100mL) Fruit - Strawberry Banana 03mg,54,6.25,All / Saleable / E-Juice,54,1,Doublelift
ONT025590,MNST - Jam Monster (LIQ FB)(100mL) Fruit - Strawberry Banana 06mg,54,6.25,All / Saleable / E-Juice,54,1,Doublelift
ONT029305,MNST - Jam Monster (LIQ FB)(100mL) Fruit - Strawberry Lime 00mg,5,6.25,All / Saleable / E-Juice,54,0.092592593,Doublelift
ONT029307,MNST - Jam Monster (LIQ FB)(100mL) Fruit - Strawberry Lime 06mg,10,6.25,All / Saleable / E-Juice,54,0.1851851851851851,Doublelift
ONT018805,MNST - Jam Monster (LIQ FB)(100mL) Ice - Melon Colada Ice 03mg,5,6.25,All / Saleable / E-Juice,54,0.092592593,Doublelift
ONT018823,MNST - Jam Monster (LIQ FB)(100mL) Ice - Strawmelon Apple Ice 00mg,5,6.25,All / Saleable / E-Juice,54,0.092592593,Doublelift
ONT040738,MNST - Jam Monster (LIQ FB)(100mL) Juice - Peach Pear 00mg,5,6.25,All / Saleable / E-Juice,54,0.092592593,Doublelift
ONT033220,MNST - Jam Monster (LIQ FB)(100mL) Juice - Pineapple Grapefruit 03mg,10,6.25,All / Saleable / E-Juice,54,0.1851851851851851,Doublelift
ONT033222,MNST - Jam Monster (LIQ FB)(100mL) Juice - Watermelon Lime 00mg,5,6.25,All / Saleable / E-Juice,54,0.092592593,Doublelift
ONT022517,MNST - Jam Monster (LIQ FB)(100mL) Lemonade - Pink Lemonade 00mg,5,6.25,All / Saleable / E-Juice,54,0.092592593,Doublelift
ONT025231,MNST - Jam Monster (LIQ FB)(100mL) Milk - Berry Crunch 00mg,5,6.25,All / Saleable / E-Juice,54,0.092592593,Doublelift
ONT025233,MNST - Jam Monster (LIQ FB)(100mL) Milk - Berry Crunch 06mg,45,6.25,All / Saleable / E-Juice,54,0.8333333333333334,Doublelift
ONT025234,MNST - Jam Monster (LIQ FB)(100mL) Milk - Cinnamon 00mg,10,6.25,All / Saleable / E-Juice,54,0.1851851851851851,Doublelift
ONT025237,MNST - Jam Monster (LIQ FB)(100mL) Milk - Fruity 00mg,5,6.25,All / Saleable / E-Juice,54,0.092592593,Doublelift
ONT038532,MNST - Jam Monster (LIQ FB)(100mL) Milk - Strawberry 00mg,5,6.25,All / Saleable / E-Juice,54,0.092592593,Doublelift
ONT033283,MNST - Jam Monster (LIQ FB)(100mL) Tobacco - Bold 00mg,5,6.25,All / Saleable / E-Juice,54,0.092592593,Doublelift
ONT033285,MNST - Jam Monster (LIQ FB)(100mL) Tobacco - Bold 06mg,20,6.25,All / Saleable / E-Juice,54,0.3703703703703703,Doublelift
ONT033292,MNST - Jam Monster (LIQ FB)(100mL) Tobacco - Menthol 00mg,20,6.25,All / Saleable / E-Juice,54,0.3703703703703703,Doublelift
ONT033293,MNST - Jam Monster (LIQ FB)(100mL) Tobacco - Menthol 03mg,25,6.25,All / Saleable / E-Juice,54,0.4629629629629629,Doublelift
ONT033286,MNST - Jam Monster (LIQ FB)(100mL) Tobacco - Rich 00mg,10,6.25,All / Saleable / E-Juice,54,0.1851851851851851,Doublelift
ONT033288,MNST - Jam Monster (LIQ FB)(100mL) Tobacco - Rich 06mg,10,6.25,All / Saleable / E-Juice,54,0.1851851851851851,Doublelift
ONT033289,MNST - Jam Monster (LIQ FB)(100mL) Tobacco - Smooth 00mg,5,6.25,All / Saleable / E-Juice,54,0.092592593,Doublelift
ONT033291,MNST - Jam Monster (LIQ FB)(100mL) Tobacco - Smooth 06mg,54,6.25,All / Saleable / E-Juice,54,1,Doublelift
ONT027420,MNST - Jam Monster (LIQ Salt)(30mL) Custard - Banana Custard 24mg,10,5.75,All / Saleable / E-Juice,117,0.085470085,Doublelift
ONT017293,MNST - Jam Monster (LIQ Salt)(30mL) Custard - Butterscotch 24mg,10,5.75,All / Saleable / E-Juice,117,0.085470085,Doublelift
ONT031791,MNST - Jam Monster (LIQ Salt)(30mL) Custard - Pumpkin Spice 24mg,10,5.75,All / Saleable / E-Juice,117,0.085470085,Doublelift
ONT015698,MNST - Jam Monster (LIQ Salt)(30mL) Custard - Strawberry Custard 24mg,50,5.75,All / Saleable / E-Juice,117,0.4273504273504273,Doublelift
ONT015699,MNST - Jam Monster (LIQ Salt)(30mL) Custard - Strawberry Custard 48mg,10,5.75,All / Saleable / E-Juice,117,0.085470085,Doublelift
ONT015702,MNST - Jam Monster (LIQ Salt)(30mL) Custard - Vanilla Custard 24mg,75,5.75,All / Saleable / E-Juice,117,0.6410256410256411,Doublelift
ONT032005,MNST - Jam Monster (LIQ Salt)(30mL) Frozen - Black Cherry Ice 24mg,40,5.75,All / Saleable / E-Juice,117,0.3418803418803419,Doublelift
ONT018787,MNST - Jam Monster (LIQ Salt)(30mL) Frozen - Blue Razz Lemon Ice 24mg,35,5.75,All / Saleable / E-Juice,117,0.2991452991452991,Doublelift
ONT018788,MNST - Jam Monster (LIQ Salt)(30mL) Frozen - Blue Razz Lemon Ice 48mg,20,5.75,All / Saleable / E-Juice,117,0.1709401709401709,Doublelift
ONT036951,MNST - Jam Monster (LIQ Salt)(30mL) Fruit - Double Mango Ice - 24mg,5,5.75,All / Saleable / E-Juice,117,0.042735043,Doublelift
ONT021331,MNST - Jam Monster (LIQ Salt)(30mL) Fruit - Passionfruit Orange Guava 24mg,5,5.75,All / Saleable / E-Juice,117,0.042735043,Doublelift
ONT025592,MNST - Jam Monster (LIQ Salt)(30mL) Fruit - Strawberry Banana 48mg,20,5.75,All / Saleable / E-Juice,117,0.1709401709401709,Doublelift
ONT007119,MNST - Jam Monster (LIQ Salt)(30mL) Ice - Melon Colada Ice 24mg,10,5.75,All / Saleable / E-Juice,117,0.085470085,Doublelift
ONT007117,MNST - Jam Monster (LIQ Salt)(30mL) Ice - Strawmelon Apple Ice 24mg,10,5.75,All / Saleable / E-Juice,117,0.085470085,Doublelift
ONT033229,MNST - Jam Monster (LIQ Salt)(30mL) Juice - Watermelon Lime 24mg,10,4.75,All / Saleable / E-Juice,117,0.085470085,Doublelift
ONT025241,MNST - Jam Monster (LIQ Salt)(30mL) Milk - Berry Crunch 48mg,10,5.75,All / Saleable / E-Juice,117,0.085470085,Doublelift
ONT025242,MNST - Jam Monster (LIQ Salt)(30mL) Milk - Cinnamon 24mg,50,5.75,All / Saleable / E-Juice,117,0.4273504273504273,Doublelift
ONT025243,MNST - Jam Monster (LIQ Salt)(30mL) Milk - Cinnamon 48mg,5,5.75,All / Saleable / E-Juice,117,0.042735043,Doublelift
ONT025244,MNST - Jam Monster (LIQ Salt)(30mL) Milk - Fruity 24mg,10,5.75,All / Saleable / E-Juice,117,0.085470085,Doublelift
ONT031871,MNST - Jam Monster (LIQ Salt)(30mL) Milk - Jax 24mg,20,5.75,All / Saleable / E-Juice,117,0.1709401709401709,Doublelift
ONT031872,MNST - Jam Monster (LIQ Salt)(30mL) Milk - Jax 48mg,5,5.75,All / Saleable / E-Juice,117,0.042735043,Doublelift
ONT038538,MNST - Jam Monster (LIQ Salt)(30mL) Milk - Strawberry 48mg,5,5.75,All / Saleable / E-Juice,117,0.042735043,Doublelift
ONT033476,MNST - Jam Monster (LIQ Salt)(30mL) Tobacco - Bold 24mg,20,5.75,All / Saleable / E-Juice,117,0.1709401709401709,Doublelift
ONT033477,MNST - Jam Monster (LIQ Salt)(30mL) Tobacco - Bold 48mg,20,5.75,All / Saleable / E-Juice,117,0.1709401709401709,Doublelift
ONT033482,MNST - Jam Monster (LIQ Salt)(30mL) Tobacco - Menthol 24mg,10,5.75,All / Saleable / E-Juice,117,0.085470085,Doublelift
ONT033483,MNST - Jam Monster (LIQ Salt)(30mL) Tobacco - Menthol 48mg,20,5.75,All / Saleable / E-Juice,117,0.1709401709401709,Doublelift
ONT033478,MNST - Jam Monster (LIQ Salt)(30mL) Tobacco - Rich 24mg,20,5.75,All / Saleable / E-Juice,117,0.1709401709401709,Doublelift
ONT033479,MNST - Jam Monster (LIQ Salt)(30mL) Tobacco - Rich 48mg,10,5.75,All / Saleable / E-Juice,117,0.085470085,Doublelift
ONT033480,MNST - Jam Monster (LIQ Salt)(30mL) Tobacco - Smooth 24mg,60,5.75,All / Saleable / E-Juice,117,0.5128205128205128,Doublelift
ONT033481,MNST - Jam Monster (LIQ Salt)(30mL) Tobacco - Smooth 48mg,20,5.75,All / Saleable / E-Juice,117,0.1709401709401709,Doublelift
ONT043107,MNST - Pod Monster (LIQ FB)(60mL) - Fizzy Cola Blast 00mg,5,5.5,All / Saleable / E-Juice,140,0.035714286,Doublelift
ONT043113,MNST - Pod Monster (LIQ FB)(60mL) - Spearmint 00mg,5,5.5,All / Saleable / E-Juice,140,0.035714286,Doublelift
ONT043117,MNST - Pod Monster (LIQ Salt)(60mL) - Cranberry Grape 20mg,10,5.5,All / Saleable / E-Juice,140,0.071428571,Doublelift
ONT043118,MNST - Pod Monster (LIQ Salt)(60mL) - Cranberry Grape 50mg,5,5.5,All / Saleable / E-Juice,140,0.035714286,Doublelift
ONT043119,MNST - Pod Monster (LIQ Salt)(60mL) - Fizzy Cola Blast 20mg,5,5.5,All / Saleable / E-Juice,140,0.035714286,Doublelift
ONT043120,MNST - Pod Monster (LIQ Salt)(60mL) - Fizzy Cola Blast 50mg,10,5.5,All / Saleable / E-Juice,140,0.071428571,Doublelift
ONT043121,MNST - Pod Monster (LIQ Salt)(60mL) - Groovin Aloe Grape 20mg,10,5.5,All / Saleable / E-Juice,140,0.071428571,Doublelift
ONT043123,MNST - Pod Monster (LIQ Salt)(60mL) - Jelly Bear 20mg,5,5.5,All / Saleable / E-Juice,140,0.035714286,Doublelift
ONT043127,MNST - Pod Monster (LIQ Salt)(60mL) - Mango Madness 20mg,5,5.5,All / Saleable / E-Juice,140,0.035714286,Doublelift
ONT043129,MNST - Pod Monster (LIQ Salt)(60mL) - Pineapple Ice 20mg,5,5.5,All / Saleable / E-Juice,140,0.035714286,Doublelift
ONT043130,MNST - Pod Monster (LIQ Salt)(60mL) - Pineapple Ice 50mg,5,5.5,All / Saleable / E-Juice,140,0.035714286,Doublelift
ONT043132,MNST - Pod Monster (LIQ Salt)(60mL) - Spearmint 50mg,5,5.5,All / Saleable / E-Juice,140,0.035714286,Doublelift
ONT043133,MNST - Pod Monster (LIQ Salt)(60mL) - Strawberry Scoops 20mg,5,5.5,All / Saleable / E-Juice,140,0.035714286,Doublelift
ONT043135,MNST - Pod Monster (LIQ Salt)(60mL) - Tropic Thunder 20mg,10,5.5,All / Saleable / E-Juice,140,0.071428571,Doublelift
ONT043137,MNST - Pod Monster (LIQ Salt)(60mL) - White Peach Razz 20mg,10,5.5,All / Saleable / E-Juice,140,0.071428571,Doublelift
ONT043138,MNST - Pod Monster (LIQ Salt)(60mL) - White Peach Razz 50mg,10,5.5,All / Saleable / E-Juice,140,0.071428571,Doublelift
ONT043610,MRNA - Aqua (LIQ FB)(100mL) - Drops 00mg,20,5.5,All / Saleable / E-Juice,50,0.4,Doublelift
ONT043611,MRNA - Aqua (LIQ FB)(100mL) - Drops 03mg,50,5.5,All / Saleable / E-Juice,50,1,Doublelift
ONT043614,MRNA - Aqua (LIQ FB)(100mL) - Drops Menthol 03mg,5,4.95,All / Saleable / E-Juice,50,0.1,Doublelift
ONT043615,MRNA - Aqua (LIQ FB)(100mL) - Drops Menthol 06mg,10,4.95,All / Saleable / E-Juice,50,0.2,Doublelift
ONT043617,MRNA - Aqua (LIQ FB)(100mL) - Flow 03mg,25,4.95,All / Saleable / E-Juice,50,0.5,Doublelift
ONT043618,MRNA - Aqua (LIQ FB)(100mL) - Flow 06mg,10,4.95,All / Saleable / E-Juice,50,0.2,Doublelift
ONT043622,MRNA - Aqua (LIQ FB)(100mL) - Mist 00mg,5,5.5,All / Saleable / E-Juice,50,0.1,Doublelift
ONT043623,MRNA - Aqua (LIQ FB)(100mL) - Mist 03mg,20,5.5,All / Saleable / E-Juice,50,0.4,Doublelift
ONT043624,MRNA - Aqua (LIQ FB)(100mL) - Mist 06mg,10,5.5,All / Saleable / E-Juice,50,0.2,Doublelift
ONT043625,MRNA - Aqua (LIQ FB)(100mL) - Oasis 00mg,10,5.5,All / Saleable / E-Juice,50,0.2,Doublelift
ONT043626,MRNA - Aqua (LIQ FB)(100mL) - Oasis 03mg,25,5.5,All / Saleable / E-Juice,50,0.5,Doublelift
ONT043627,MRNA - Aqua (LIQ FB)(100mL) - Oasis 06mg,25,5.5,All / Saleable / E-Juice,50,0.5,Doublelift
ONT043629,MRNA - Aqua (LIQ FB)(100mL) - Polar Menthol 03mg,5,4.95,All / Saleable / E-Juice,50,0.1,Doublelift
ONT043631,MRNA - Aqua (LIQ FB)(100mL) - Pure 00mg,25,5.5,All / Saleable / E-Juice,50,0.5,Doublelift
ONT043634,MRNA - Aqua (LIQ FB)(100mL) - Pure Apple 00mg,5,4.95,All / Saleable / E-Juice,50,0.1,Doublelift
ONT043636,MRNA - Aqua (LIQ FB)(100mL) - Pure Apple 06mg,25,4.95,All / Saleable / E-Juice,50,0.5,Doublelift
ONT043638,MRNA - Aqua (LIQ FB)(100mL) - Pure Lemonade 03mg,25,4.95,All / Saleable / E-Juice,50,0.5,Doublelift
ONT043639,MRNA - Aqua (LIQ FB)(100mL) - Pure Lemonade 06mg,25,4.95,All / Saleable / E-Juice,50,0.5,Doublelift
ONT043640,MRNA - Aqua (LIQ FB)(100mL) - Pure Mango 00mg,10,4.95,All / Saleable / E-Juice,50,0.2,Doublelift
ONT043641,MRNA - Aqua (LIQ FB)(100mL) - Pure Mango 03mg,50,4.95,All / Saleable / E-Juice,50,1,Doublelift
ONT043642,MRNA - Aqua (LIQ FB)(100mL) - Pure Mango 06mg,5,4.95,All / Saleable / E-Juice,50,0.1,Doublelift
ONT043643,MRNA - Aqua (LIQ FB)(100mL) - Pure Melon 00mg,5,4.95,All / Saleable / E-Juice,50,0.1,Doublelift
ONT043644,MRNA - Aqua (LIQ FB)(100mL) - Pure Melon 03mg,25,4.95,All / Saleable / E-Juice,50,0.5,Doublelift
ONT043647,MRNA - Aqua (LIQ FB)(100mL) - Pure Menthol 03mg,50,4.95,All / Saleable / E-Juice,50,1,Doublelift
ONT043648,MRNA - Aqua (LIQ FB)(100mL) - Pure Menthol 06mg,25,4.95,All / Saleable / E-Juice,50,0.5,Doublelift
ONT043649,MRNA - Aqua (LIQ FB)(100mL) - Pure Peach 00mg,10,4.95,All / Saleable / E-Juice,50,0.2,Doublelift
ONT043650,MRNA - Aqua (LIQ FB)(100mL) - Pure Peach 03mg,50,4.95,All / Saleable / E-Juice,50,1,Doublelift
ONT043653,MRNA - Aqua (LIQ FB)(100mL) - Pure Watermelon 03mg,45,4.95,All / Saleable / E-Juice,50,0.9,Doublelift
ONT043654,MRNA - Aqua (LIQ FB)(100mL) - Pure Watermelon 06mg,25,4.95,All / Saleable / E-Juice,50,0.5,Doublelift
ONT044211,MRNA - Aqua (LIQ FB)(100mL) - Rush 03mg,25,4.95,All / Saleable / E-Juice,50,0.5,Doublelift
ONT044212,MRNA - Aqua (LIQ FB)(100mL) - Rush 06mg,10,4.95,All / Saleable / E-Juice,50,0.2,Doublelift
ONT044213,MRNA - Aqua (LIQ FB)(100mL) - Swell 00mg,5,4.95,All / Saleable / E-Juice,50,0.1,Doublelift
ONT044214,MRNA - Aqua (LIQ FB)(100mL) - Swell 03mg,50,4.95,All / Saleable / E-Juice,50,1,Doublelift
ONT044215,MRNA - Aqua (LIQ FB)(100mL) - Swell 06mg,10,4.95,All / Saleable / E-Juice,50,0.2,Doublelift
ONT046054,MRNA - Aqua (LIQ Salt)(30mL)  - Oasis 35mg,10,4.95,All / Saleable / E-Juice,50,0.2,Doublelift
ONT046058,MRNA - Aqua (LIQ Salt)(30mL)  - Pure 35mg,5,5,All / Saleable / E-Juice,50,0.1,Doublelift
ONT046059,MRNA - Aqua (LIQ Salt)(30mL)  - Pure 50mg,5,5,All / Saleable / E-Juice,50,0.1,Doublelift
ONT046075,MRNA - Aqua (LIQ Salt)(30mL)  - Pure Apple 35mg,5,4.95,All / Saleable / E-Juice,50,0.1,Doublelift
ONT046062,MRNA - Aqua (LIQ Salt)(30mL)  - Pure Lemonade 50mg,25,4.95,All / Saleable / E-Juice,50,0.5,Doublelift
ONT046067,MRNA - Aqua (LIQ Salt)(30mL)  - Pure Menthol 35mg,10,4.95,All / Saleable / E-Juice,50,0.2,Doublelift
ONT046069,MRNA - Aqua (LIQ Salt)(30mL)  - Pure Peach 35mg,5,4.95,All / Saleable / E-Juice,50,0.1,Doublelift
ONT046070,MRNA - Aqua (LIQ Salt)(30mL)  - Pure Peach 50mg,5,4.95,All / Saleable / E-Juice,50,0.1,Doublelift
ONT046071,MRNA - Aqua (LIQ Salt)(30mL)  - Pure Watermelon 35mg,10,4.95,All / Saleable / E-Juice,50,0.2,Doublelift
ONT046072,MRNA - Aqua (LIQ Salt)(30mL)  - Pure Watermelon 50mg,10,4.95,All / Saleable / E-Juice,50,0.2,Doublelift
ONT046076,MRNA - Aqua (LIQ Salt)(30mL)  - Rush 35mg,5,4.95,All / Saleable / E-Juice,50,0.1,Doublelift
ONT046073,MRNA - Aqua (LIQ Salt)(30mL)  - Rush 50mg,10,4.95,All / Saleable / E-Juice,50,0.2,Doublelift
ONT045743,MRNA - Aqua (LIQ Salt)(30mL) - Frostbite Menthol 35mg,25,4.95,All / Saleable / E-Juice,50,0.5,Doublelift
ONT045744,MRNA - Aqua (LIQ Salt)(30mL) - Frostbite Menthol 50mg,5,4.95,All / Saleable / E-Juice,50,0.1,Doublelift
ONT037810,MWGD - North (Dispo) (5000Puff)(10mL) - Vanilla Tobacco 50mg,30,6,All / Saleable / Disposable E-Cig,200,0.15,Doublelift
ONT040294,MWGD - North FT12000 (Dispo) (12000Puff)(15mL) - Apple Peach 50mg,30,2.95,All / Saleable / Disposable E-Cig,200,0.15,Doublelift
ONT037829,MWGD - Pillow Talk (Dispo) (8500Puff)(13mL) Resin Edt. - Berry Bubble 50mg,15,2.95,All / Saleable / Disposable E-Cig,200,0.075,Doublelift
ONT043983,MWGD - Pillow Talk IC40000 (Dispo) (40000Puff)(20mL) - Mochida Bear (Ice) 50mg,5,8,All / Saleable / Disposable E-Cig,100,0.05,Doublelift
ONT045643,MWGD - Pillow Talk NC40000 (Dispo) (40000Puff)(20mL) - Pure Clear 50mg,10,8,All / Saleable / Disposable E-Cig,100,0.1,Doublelift
ONT045644,MWGD - Pillow Talk NC40000 (Dispo) (40000Puff)(20mL) - Winter Green 50mg,10,8,All / Saleable / Disposable E-Cig,100,0.1,Doublelift
ONT045640,MWGD - Pillow Talk SC40000 (Dispo) (40000Puff)(20mL) - Miami Mint 50mg,5,8,All / Saleable / Disposable E-Cig,100,0.05,Doublelift
ONT036005,NBHD - FRYD (LIQ FB)(100mL) - Angry Apple 00mg,5,5.5,All / Saleable / E-Juice,50,0.1,Doublelift
ONT036006,NBHD - FRYD (LIQ FB)(100mL) - Angry Apple 03mg,10,5.5,All / Saleable / E-Juice,50,0.2,Doublelift
ONT036012,NBHD - FRYD (LIQ FB)(100mL) - Cream Cake 03mg,30,5.5,All / Saleable / E-Juice,50,0.6,Doublelift
ONT036021,NBHD - FRYD (LIQ FB)(100mL) - Ice Cream 03mg,10,5.5,All / Saleable / E-Juice,50,0.2,Doublelift
ONT036027,NBHD - FRYD (LIQ FB)(100mL) - Melon Dew 03mg,5,5.5,All / Saleable / E-Juice,50,0.1,Doublelift
ONT036030,NBHD - FRYD (LIQ FB)(100mL) - Pear Of Peaches 03mg,5,5.5,All / Saleable / E-Juice,50,0.1,Doublelift
ONT036031,NBHD - FRYD (LIQ FB)(100mL) - Pear Of Peaches 06mg,5,5.5,All / Saleable / E-Juice,50,0.1,Doublelift
ONT041036,NBHD - FRYD (LIQ Salt)(30mL) - Cookies & Cream 35mg,5,5,All / Saleable / E-Juice,63,0.079365079,Doublelift
ONT041042,NBHD - FRYD (LIQ Salt)(30mL) - Funnel Cake 35mg,5,5,All / Saleable / E-Juice,63,0.079365079,Doublelift
ONT041043,NBHD - FRYD (LIQ Salt)(30mL) - Funnel Cake 55mg,5,5,All / Saleable / E-Juice,63,0.079365079,Doublelift
ONT019207,NBHD - Mucho (LIQ FB)(100mL) - Apple 00mg,5,5.5,All / Saleable / E-Juice,50,0.1,Doublelift
ONT019208,NBHD - Mucho (LIQ FB)(100mL) - Apple 03mg,35,5.5,All / Saleable / E-Juice,50,0.7,Doublelift
ONT019211,NBHD - Mucho (LIQ FB)(100mL) - Berry 03mg,35,5.5,All / Saleable / E-Juice,50,0.7,Doublelift
ONT019215,NBHD - Mucho (LIQ FB)(100mL) - Guava 06mg,30,5.5,All / Saleable / E-Juice,50,0.6,Doublelift
ONT019216,NBHD - Mucho (LIQ FB)(100mL) - Mango 00mg,15,5.5,All / Saleable / E-Juice,50,0.3,Doublelift
ONT019217,NBHD - Mucho (LIQ FB)(100mL) - Mango 03mg,50,5.5,All / Saleable / E-Juice,50,1,Doublelift
ONT019218,NBHD - Mucho (LIQ FB)(100mL) - Mango 06mg,5,5.5,All / Saleable / E-Juice,50,0.1,Doublelift
ONT019220,NBHD - Mucho (LIQ FB)(100mL) - Pina Colada 03mg,5,5.5,All / Saleable / E-Juice,50,0.1,Doublelift
ONT019221,NBHD - Mucho (LIQ FB)(100mL) - Pina Colada 06mg,25,5.5,All / Saleable / E-Juice,50,0.5,Doublelift
ONT019223,NBHD - Mucho (LIQ FB)(100mL) - Strawberry 03mg,50,5.5,All / Saleable / E-Juice,50,1,Doublelift
ONT019224,NBHD - Mucho (LIQ FB)(100mL) - Strawberry 06mg,25,5.5,All / Saleable / E-Juice,50,0.5,Doublelift
ONT020431,NBHD - Mucho (LIQ Salt)(30mL) - Berry 25mg,10,5,All / Saleable / E-Juice,100,0.1,Doublelift
ONT019226,NBHD - Mucho (LIQ Salt)(30mL) - Berry 50mg,5,5,All / Saleable / E-Juice,100,0.05,Doublelift
ONT020432,NBHD - Mucho (LIQ Salt)(30mL) - Mango Punch 25mg,10,5,All / Saleable / E-Juice,100,0.1,Doublelift
ONT019228,NBHD - Mucho (LIQ Salt)(30mL) - Mango Punch 50mg,10,5,All / Saleable / E-Juice,100,0.1,Doublelift
ONT019230,NBHD - Mucho (LIQ Salt)(30mL) - Strapple 50mg,5,5,All / Saleable / E-Juice,100,0.05,Doublelift
ONT019231,NBHD - Sour House (LIQ FB)(100mL) - Apple 00mg,5,5.5,All / Saleable / E-Juice,50,0.1,Doublelift
ONT019232,NBHD - Sour House (LIQ FB)(100mL) - Apple 03mg,45,5.5,All / Saleable / E-Juice,50,0.9,Doublelift
ONT019233,NBHD - Sour House (LIQ FB)(100mL) - Apple 06mg,25,5.5,All / Saleable / E-Juice,50,0.5,Doublelift
ONT019244,NBHD - Sour House (LIQ FB)(100mL) - Apple Iced 03mg,10,5.5,All / Saleable / E-Juice,50,0.2,Doublelift
ONT019245,NBHD - Sour House (LIQ FB)(100mL) - Apple Iced 06mg,20,5.5,All / Saleable / E-Juice,50,0.4,Doublelift
ONT019234,NBHD - Sour House (LIQ FB)(100mL) - Lemon 00mg,5,5.5,All / Saleable / E-Juice,50,0.1,Doublelift
ONT019235,NBHD - Sour House (LIQ FB)(100mL) - Lemon 03mg,25,5.5,All / Saleable / E-Juice,50,0.5,Doublelift
ONT019248,NBHD - Sour House (LIQ FB)(100mL) - Raspberry Iced 06mg,5,5.5,All / Saleable / E-Juice,50,0.1,Doublelift
ONT019238,NBHD - Sour House (LIQ FB)(100mL) - Strawberry 03mg,10,5.5,All / Saleable / E-Juice,50,0.2,Doublelift
ONT019239,NBHD - Sour House (LIQ FB)(100mL) - Strawberry 06mg,10,5.5,All / Saleable / E-Juice,50,0.2,Doublelift
ONT019251,NBHD - Sour House (LIQ FB)(100mL) - Strawberry Iced 06mg,10,5.5,All / Saleable / E-Juice,50,0.2,Doublelift
ONT019242,NBHD - Sour House (LIQ FB)(100mL) - Watermelon 06mg,10,5.5,All / Saleable / E-Juice,50,0.2,Doublelift
ONT019253,NBHD - Sour House (LIQ FB)(100mL) - Watermelon Iced 03mg,20,5.5,All / Saleable / E-Juice,50,0.4,Doublelift
ONT019254,NBHD - Sour House (LIQ FB)(100mL) - Watermelon Iced 06mg,10,5.5,All / Saleable / E-Juice,50,0.2,Doublelift
ONT041016,NSTY - Nasty Bar XL (Dispo) (20000Puff)(17mL) - Melon Milkshake 50mg,50,4.95,All / Saleable / Disposable E-Cig,200,0.25,Doublelift
ONT041019,NSTY - Nasty Bar XL (Dispo) (20000Puff)(17mL) - Sour Apple Blast 50mg,5,7.25,All / Saleable / Disposable E-Cig,200,0.025,Doublelift
